X,Y,NOMBRE,TIPO_AREA,SHAPE_Leng,SHAPE_Area,datos_com_conb_Comuna,datos_com_conb_Pob_Comun_2002,datos_com_conb_Conurbacion,datos_com_conb_Pob_Conurb_2002,datos_com_conb_vehicle,datos_com_conb_motor vehicle,datos_com_conb_Non-motorized vehicle,datos_com_conb_private transport,datos_com_conb_public transport,datos_com_conb_CO2(movil transport sources),datos_com_conb_Green spaces,datos_com_conb_Iliteracy,datos_com_conb_Municipal spending(M$/hab),datos_com_conb_Unemployment,datos_com_conb_Crime reports,datos_com_conb_Arrested person,datos_com_conb_Companies,datos_com_conb_Sales,datos_com_conb_workers,datos_com_conb_Income(workers),datos_com_conb_Professional technicians,datos_com_conb_University Professional,datos_com_conb_Professionals,datos_com_conb_Solid Waste,datos_com_conb_Municipal spending for Power Consumption,datos_com_conb_Municipal spending for Water Consumption,"datos_com_conb_Municipal Spending cleaning services, garbage collection, landfill",datos_com_conb_Deaths,datos_com_conb_Birthrate,datos_com_conb_Year of scholarship,datos_com_conb_Offence Against Property,datos_com_conb_Offence Against the Person,datos_com_conb_Burglary,datos_com_conb_Robbery,datos_com_conb_Injuries,datos_com_conb_Indigenous,datos_com_conb_Emergency attendence,datos_com_conb_Respiratory Diseases,datos_com_conb_Cardiovascular Diseases,datos_com_conb_Hospitalizations,datos_com_conb_Street length
-72.84495038,-38.60343004,Cholchol,Pueblo,7316.658317,1753727.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.57916869,-38.4745736,Malalcahuello,Aldea,2697.292861,221369.6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.61581464,-38.86842333,Quepe,Pueblo,10564.55906,1626889.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.24625656,-38.9883932,Los Laureles,Pueblo,5076.779043,731280.3635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.78148087,-38.41469914,Galvarino,Pueblo,5523.584311,1002168.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.75662854,-38.76456865,Labranza,Aldea,5195.874259,1043378.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.66048808,-39.15490606,Quitratue,Aldea,5208.497598,683813.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.41196877,-38.7438628,Nehuentue,Aldea,2539.612023,389969.4871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.15475393,-38.94201221,Hortensias,Aldea,2218.48504,276540.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.48809884,-42.47223834,Achao,Pueblo,6878.493141,1587466.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.37832033,-38.42260197,Perquenco,Pueblo,5812.753091,1378160.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.4331571,-38.53424001,Lautaro,Ciudad,13411.4266,6013521.065,Lautaro,32218,Lautaro,18808,2854,2725,129,2199,189,,299627.4,1198.106875,16817.796,1264.242375,469,78,1400,6417486.53,5567,646002.3994,998.758,1540.0204,2538.7784,10727,345465,33662,258197,254,547,92345.16468,251.9998528,216.9978954,98.10381,24.0410716,182.740496,2864.1802,,,,,76570.78822
-73.090184,-38.99507042,Teodoro Schimidt,Pueblo,5457.083871,1335950.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.17984969,-39.09040815,Gualpin,Pueblo,4056.499449,804017.0973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.59690283,-38.76619052,Padre Las Casas,Ciudad,18515.12883,6512048.709,Padre Las Casas,58795,Gran Temuco,268220,7948,7784,164,6912,533,16883.36,76433.5,1840.890852,23635.59,1482.327781,649,101,1289,4231269.95,6232,881921.5868,1616.8625,2651.6545,4268.517,43430,428550,59792,724795,360,1098,203590.6224,378.0001104,270.997914,253.500522,28.997694,213.2788625,7290.58,8207,4075,60,,74337.12691
-73.39754905,-38.78685097,Puerto Saavedra,Pueblo,6220.684032,1125748.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.6256362,-39.36977716,Loncoche,Ciudad,16824.12913,5046415.597,Loncoche,23037,Loncoche,14191,2429,2313,116,1875,194,,34555.5,929.9000235,11638.2924,1041.767696,327,139,935,919558.79,2550,170524.349,532.1547,780.9543,1313.109,20402,183069,15026,262299,168,292,87705.31455,207.9996908,118.9976235,127.2494769,7.9523724,107.3662422,2384.3295,24911,6999,202,949,52425.0421
-72.63823089,-38.98816632,PitrufquÃ©n,Ciudad,17658.52389,4537432.935,PitrufquÃ©n,21988,PitrufquÃ©n,18808,2190,2007,183,1511,129,,50572.4,387.175698,11253.4584,975.904398,373,36,1200,2948051.06,2139,235266.6147,635.4532,1246.7196,1882.1728,21569,172046,32863,285931,212,315,75936.87728,235.0000482,138.0010856,108.7724372,5.82682,125.2832264,2143.83,29858,11681,314,951,47064.76408
-72.99148672,-38.19422405,Capitan Pastene,Pueblo,5299.679876,1079792.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.95711719,-39.28096077,PucÃ_n,Ciudad,23452.59361,5880999.131,PucÃ_n,21107,PucÃ_n,13750,2625,2588,37,2394,125,,135084.8,403.2534564,32766.5068,350.9798602,675,91,1505,3298107.55,5463,343841.0468,812.6195,1099.6747,1912.2942,10597,381070,38414,346147,97,334,63162.6975,513.9997747,160.9978639,270.1379395,20.7798415,121.0655306,2180.3531,,,,,49252.97571
-71.37078244,-38.45240935,Lonquimay,Pueblo,6790.163588,1319238.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.22546009,-38.67050084,Vilcun,Pueblo,9403.780598,1476733.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.00510226,-38.68310714,Cherquenco,Pueblo,6413.700677,1147472.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.60280021,-38.73256996,Temuco,Ciudad,75222.95243,37131712.71,Temuco,245347,Gran Temuco,268220,35848,35077,771,30935,2370,99274.02,318951.1,4448.177912,97500.8978,5478.966531,7845,1753,16294,62906756.02,90522,9104213.518,13567.6891,37022.8623,50590.5514,94956,2616776,136571,1813424,1522,4070,1032540.396,5746.998314,2098.011266,3676.524795,334.7269121,1335.202909,25540.6227,200046,60798,2354,16521,710009.5291
-72.88386142,-40.97340394,Puerto Octay,Pueblo,5976.793754,858899.6901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.63947554,-41.08108969,Las Cascadas,Pueblo,5251.990865,954866.0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.46332755,-41.39747636,Los Muermos,Pueblo,6475.960948,1278420.152,Los Muermos,16964,Los Muermos,5707,2664,2505,159,1982,136,,,461.8627122,7945.9376,130.436196,147,54,835,1154308.25,942,128979.7768,271.424,342.6728,614.0968,8169,82652,6642,18351,105,179,50877.5806,75.99990748,70.9977328,43.6704252,0.9906976,66.49888,476.6884,12847,3486,271,,13817.94939
-73.00483263,-41.26006972,Llanquihue,Ciudad,13598.42663,4113279.582,Llanquihue,16337,Llanquihue,11447,1117,1104,13,955,51,,,443.1589323,14378.1937,407.2928459,166,100,847,3655903.15,3497,399796.7002,607.7364,655.1137,1262.8501,6741,171949,12501,35841,93,226,51282.65985,83.99978953,82.0003041,48.8574322,9.5800168,68.974814,841.3555,9491,3362,257,268,31655.34507
-73.77400314,-42.62295541,Chonchi,Pueblo,7421.020004,2000714.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.61269437,-43.11730856,Quellon,Pueblo,10637.8436,2252900.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.42876641,-39.87069225,Corral,Pueblo,6009.99457,326906.7466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.70492193,-41.74475723,Carelmapu,Pueblo,5178.91453,578125.6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.94825211,-38.74563158,Nueva Imperial,Ciudad,14773.03528,3904419.575,Nueva Imperial,29994,Nueva Imperial,14980,3399,3275,124,2605,240,,32993.4,1195.203911,15812.8368,463.25733,449,79,1142,1324734.84,1798,209106.0789,578.8842,1208.7582,1787.6424,5890,214357,26778,372935,239,480,93914.2134,172.2114508,163.9741986,87.9154134,5.0869824,145.3119318,7561.4874,29352,10825,420,1382,48538.02019
-71.69288237,-38.85285465,Mellipeuco,Pueblo,5382.485526,1189164.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.70571049,-37.7976166,Angol,Ciudad,21408.29495,6912992.766,Angol,48996,Angol,43801,5043,4867,176,4160,396,10434.9,78393.6,1237.615442,24963.462,1288.163635,667,203,2420,8489458.76,15306,1192680.705,1097.5104,3101.4468,4198.9572,13913,530553,45594,413670,314,784,168536.4408,425.0001233,242.0010432,171.5986908,15.5954268,217.41975,1876.5468,116566,47440,1930,2748,128762.1758
-71.88751481,-38.43985863,CuracautÃ_n,Ciudad,12092.66243,3712002.318,CuracautÃ_n,16970,CuracautÃ_n,12412,1731,1703,28,1448,65,,16970,484.9849512,11963.85,554.878272,210,56,1164,994459.97,1086,124382.0527,356.37,614.314,970.684,5403,183882,12098,86451,116,189,53099.13,105.0000083,105.000178,56.267429,6.029441,99.473049,672.012,23787,7191,304,597,59036.91664
-72.62529296,-38.9563638,Freire,Pueblo,11511.55296,2298426.966,Freire,25514,PitrufquÃ©n,18808,1247,1214,33,1028,78,,45925.2,838.5762922,12037.5052,675.7459442,262,36,1012,2203255.46,2973,257428.0752,380.1586,673.5696,1053.7282,20232,123107,13964,169921,180,351,82242.84816,136.9999744,125.0007402,83.1679858,3.8679224,114.111365,3630.6422,,,,,24368.0195
-72.3918254,-38.98541828,Radal,Aldea,3257.243903,568289.8362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.58531953,-39.36238286,Curarrehue,Pueblo,7017.765728,898285.8793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.02778687,-38.93190665,Cunco,Ciudad,11147.24558,2020889.032,Cunco,18703,Cunco,7316,1849,1792,57,1524,125,,50498.1,467.3711373,8934.4231,361.8357192,112,23,747,2692040.18,1061,127162.8675,314.2104,555.4791,869.6895,11453,121840,17142,186110,139,192,58757.3448,54.99972507,56.9973925,29.4852795,1.963815,52.0953362,1191.3811,,,,,32178.09227
-73.15987701,-38.71249641,Carahue,Ciudad,10391.24623,2368622.413,Carahue,25696,Carahue,9459,1637,1589,48,1279,96,,28265.6,770.6024832,14605.6064,557.1201152,398,64,893,867991.61,558,108197.0097,334.048,750.3232,1084.3712,8888,183171,43520,252184,173,338,64324.28288,202.0001104,195.99624,109.3082144,1.9683136,187.105424,3348.1888,,,,,32517.58671
-73.31966583,-38.63234539,Trovolhue,Pueblo,8437.852424,908077.8747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.67458484,-39.10477544,Gorbea,Ciudad,16305.47907,4210816.679,Gorbea,15222,Gorbea,7852,1332,1281,51,1120,48,,74587.8,346.4892528,9626.3928,641.0051177,292,59,846,1417428.07,3121,156162.5927,375.9834,506.8926,882.876,13695,115502,12822,138952,129,172,41287.3917,163.9998491,127.9987536,78.8301714,25.6201482,98.5365726,907.2312,,,,,40872.80403
-72.67566243,-39.2367687,Lastarria,Pueblo,6943.213053,965152.3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.29251719,-39.00178739,Choroico,Aldea,1460.258785,91487.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.46087833,-37.62791972,Los Alamos,Ciudad,9229.656253,1946771.961,Los Alamos,18632,Los Alamos,13035,,,,,,,33537.6,,,,227,78,579,1435325.6,2194,183911.7872,,,,6222,141524,15150,41882,127,322,60521.394,116.9998303,109.9977384,62.3817992,0.959548,103.6479528,1723.46,,,,,
-73.4107708,-37.61574508,Cerro Alto Tres Pinos,Ciudad,16272.5906,1998566.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.93526368,-36.97370357,Hualqui,Ciudad,11086.05188,2488381.07,Hualqui,18768,Hualqui,13724,2411,2287,124,1870,173,3447.61,20644.8,606.4408123,10844.1504,702.2572704,367,77,600,965563.08,1058,117308.6179,585.5616,679.4016,1264.9632,6586,182546,17716,272761,120,363,62578.51776,224.9997926,142.0005648,168.564792,6.6663936,119.9969616,350.9616,8832,11711,354,,44016.78989
-72.71103807,-37.27702353,Laja,Ciudad,8838.845168,2113004.591,Laja,22404,Laja,19537,1858,1772,86,1498,140,,17923.2,418.3812576,17670.0348,923.8128091,289,93,818,1903605.24,4779,305790.4546,862.554,884.958,1747.512,4163,241941,24779,349299,132,305,89284.4208,155.9997241,132.9968652,88.0320372,1.9984368,129.04704,474.9648,37235,9909,1002,3,37088.69165
-73.34457591,-37.47752277,Curanilahue,Ciudad,16477.23224,4699848.512,Curanilahue,31943,Curanilahue,30126,2418,2295,123,1699,318,,19165.8,923.983218,25327.6047,1334.642426,464,341,1262,4347825.16,5543,579902.6844,817.7408,1108.4221,1926.1629,11956,276377,15660,277041,192,528,87014.64858,272.9998912,190.9999742,87.2874418,16.8595154,170.6107573,1661.036,66679,16655,1207,4210,73356.99299
-72.98836514,-36.73242641,Penco,Ciudad,22896.75958,6166576.697,Penco,46016,Gran ConcepciÃ_n,848023,3385,3257,128,2570,380,33848.47,50617.6,684.5524224,25722.944,1532.093517,679,229,1420,2308446.26,3900,368703.8919,2217.9712,2894.4064,5112.3776,14081,322560,38458,623182,270,751,176789.7907,304.9995699,373.99504,193.4190528,62.23664,274.8167552,837.4912,71558,23949,1929,1256,542.09242
-71.95017064,-37.29157803,Tucapel,Pueblo,6076.506841,1053308.767,Tucapel,12777,Huepil,6576,1671,1551,120,1246,53,,60051.9,294.9083646,10268.8749,357.0761358,95,67,551,1434294.32,1666,176445.0659,281.094,413.9748,695.0688,5289,153640,13782,194838,110,148,39322.4952,49.00005054,45.9984777,16.661208,2.9399877,42.1462122,121.3815,23251,7173,377,818,27335.87862
-72.40235226,-37.03466252,Cabrero,Ciudad,10427.70639,3216231.649,Cabrero,25282,Cabrero,18037,2656,2442,214,1991,93,,27810.2,904.1662337,16567.2946,969.615264,245,166,1075,3404244.63,4693,456755.2997,594.127,573.9014,1168.0284,8868,352804,19484,415848,135,369,78171.944,122.0000607,122.99693,74.1065984,3.7973564,112.113029,401.9838,38225,11672,541,,54181.97306
-72.94482933,-37.17469587,Santa Juana,Ciudad,7493.799893,1855265.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.53713155,-36.60461131,Nipas,Pueblo,5077.489786,635442.5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.08449047,-36.5453775,Villa Illinois,Pueblo,4801.15848,480874.3527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.55041383,-36.55538929,San Fabian de Alico,Pueblo,3705.033233,643116.0788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.89334747,-36.70376924,Pinto,Pueblo,5298.372581,1252001.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.53909618,-37.14565341,Estacion Yumbel,Pueblo,4413.84177,642552.8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.56074917,-37.09965183,Yumbel,Ciudad,9824.402148,2237256.573,Yumbel,20498,Yumbel,8302,1965,1907,58,1644,138,,22547.8,568.419789,17162.9754,519.9545228,262,136,688,1198088.48,1625,181922.3145,563.695,592.3922,1156.0872,6095,237244,30786,341241,173,217,59317.1124,149.9998544,111.9969724,70.461875,3.9704626,102.2194264,200.8804,30781,9580,731,11428,33905.94248
-71.98212589,-37.47266652,Quilleco,Pueblo,5136.299804,1099464.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.97975376,-37.40419721,Villa Mercedes,Pueblo,2872.738068,505366.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.54166965,-36.27990568,Quirihue,Ciudad,6854.263523,1430707.576,Quirihue,11429,Quirihue,7952,986,943,43,719,64,,4571.6,383.5069524,8928.3348,213.059418,130,110,453,999217.16,1720,152410.4223,316.5833,340.5842,657.1675,2429,69030,32899,113171,94,114,36279.76044,72.99988025,56.9998517,38.3945826,2.9521107,51.1939197,91.432,21108,6678,776,1573,23700.43793
-72.21424086,-36.50254,San Nicolas,Pueblo,4437.194024,902489.4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.02242962,-37.66813194,Santa BÃ¡rbara,Ciudad,5842.563626,1073795.008,Santa BÃ¡rbara,12943,Santa BÃ¡rbara,6838,1294,1236,58,962,68,,3882.9,613.4774912,6813.1952,358.1794048,191,126,657,684516.87,1079,104925.7345,230.3854,376.6413,607.0267,3664,83843,18142,104766,121,173,45652.03188,73.88576265,49.9043251,38.350109,0.6186754,46.3903006,539.7231,10041,8261,,,19625.98472
-71.67714162,-37.32913617,Antuco,Pueblo,4682.354619,740509.4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.93028572,-36.53017781,Dichato,Pueblo,2700.678532,487682.6985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.70210131,-36.48872065,Coelemu,Ciudad,6352.256576,1122565.605,Coelemu,16082,Coelemu,9845,2130,2030,100,1600,193,,,466.313672,9046.125,328.539178,177,126,973,1851512.7,2407,221230.0477,368.2778,498.542,866.8198,4642,115612,24663,288616,123,197,49672.15176,80.99988776,95.9998908,34.9831746,,94.9513444,210.6742,26515,8300,28,927,22518.40897
-72.58304935,-37.67815636,Renaico,Ciudad,8422.487213,3329463.585,Renaico,9128,Renaico,5355,853,794,59,660,33,,,287.627844,5059.6504,279.1359743,110,26,390,405775.52,739,74292.3799,138.7456,277.4912,416.2368,5551,82744,20299,97403,59,129,23885.694,68.00004008,41.9997536,25.7154016,0.9885624,39.5625776,188.0368,,,,,19399.78766
-72.67049523,-38.25085557,TraiguÃ©n,Ciudad,10704.28109,4801655.082,TraiguÃ©n,19534,TraiguÃ©n,14140,2276,2183,93,1871,140,,41021.4,766.9607072,11982.1556,924.7043988,331,171,1013,1508372.91,2289,235123.2683,398.4936,974.7466,1373.2402,17097,235108,22302,86215,187,249,46945.47618,169.9999092,160.999228,72.099994,18.0220684,134.1829528,1623.2754,30611,10385,979,1842,43704.99335
-72.3182274,-38.13427047,Pailahueque,Pueblo,4382.67987,812716.2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.47725728,-37.79125579,Mininco,Pueblo,5501.189592,1383663.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.49154241,-38.34189536,Tirua,Pueblo,3130.56341,519825.1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.42723812,-36.52939796,Portezuelo,Pueblo,4202.011214,844301.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.12928922,-36.84929565,San Pedro de la Paz,Ciudad,34816.40227,22338906.39,San Pedro de la Paz,80447,Gran ConcepciÃ_n,848023,15894,15424,470,13803,1026,94625.46,402235,1161.646635,40424.6175,2543.975481,974,353,2883,40796046.73,24619,2335019.179,4923.3564,11061.4625,15984.8189,33741,956916,75151,1358696,428,2106,294375.6848,585.9992776,388.0039257,424.3096568,180.9011689,178.0613898,2727.1533,119649,51632,1913,,277550.7969
-72.01395074,-37.12322459,Yungay,Ciudad,10035.07743,2593222.029,Yungay,16814,Yungay,9288,2416,2346,70,1960,145,,,347.7942272,15806.8414,608.0964691,258,114,792,3752229.96,2625,310741.3241,507.7828,583.4458,1091.2286,5475,172607,18829,81731,130,208,53962.17904,148.0000227,110.0005508,45.6483286,5.826051,95.1806912,201.768,18484,5497,723,848,28081.01509
-72.19555584,-37.1334226,Campanario,Pueblo,13090.50521,2919256.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.95931092,-36.42561423,San Carlos,Ciudad,14510.50522,6058379.392,San Carlos,50088,San Carlos,29359,5048,4842,206,3946,424,,75132,1526.952715,19013.4048,1328.284674,601,243,3519,16223492.26,8867,1060720.725,1217.1384,2183.8368,3400.9752,15415,366766,52063,567907,370,641,159207.7133,404.9995469,195.9993528,213.6553728,14.7659424,170.3292528,415.7304,117603,34960,2797,2072,71303.32725
-72.03241382,-36.80036453,San Ignacio,Pueblo,6413.297014,1814395.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.79530377,-36.13472105,Cobquecura,Pueblo,5623.624686,674092.6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.65739499,-36.8433495,Recinto Los Lleuques,Pueblo,7236.434272,859882.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.31829086,-37.24798664,Arauco,Ciudad,14146.69507,2550704.945,Arauco,34873,Arauco,16291,3631,3419,212,2797,202,,34873,974.2152666,24693.5713,987.2999649,515,168,1603,23219682.71,9695,1247243.749,1210.0931,1398.4073,2608.5004,12357,351581,53472,372373,194,512,117703.0009,242.9995975,271.9989381,109.8464627,9.4645322,238.6254771,1234.5042,47231,13345,809,1171,52249.94643
-73.24020337,-37.2589313,Carampangue,Pueblo,10367.38904,907356.7966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.18819983,-37.17127693,Laraquete,Pueblo,8309.744823,1096327.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.34845851,-37.46935905,Los Angeles,Ciudad,28018.63311,15761478.22,Los Angeles,166556,Los Angeles,138856,23497,22533,964,18565,1725,54850.87,516323.6,,,,3412,2337,9889,63591045.61,62671,5647437.801,,,,57142,1645573,75456,2482474,1067,2949,523652.064,2505.000574,906.980698,1360.929076,164.0743156,626.8668172,1998.672,,,,,
-72.46777899,-36.74604022,Quillon,Pueblo,11990.25022,5483707.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.24046491,-37.72103281,MulchÃ©n,Ciudad,9691.031515,3928739.087,MulchÃ©n,29003,MulchÃ©n,21819,3023,2840,183,2264,185,,130513.5,938.6762944,15884.9431,902.57336,344,170,1276,1971409.65,2767,268866.7319,638.066,838.1867,1476.2527,16414,216124,15622,380814,188,417,90396.5504,169.9996344,174.0005982,88.1517182,14.8553366,153.5273805,510.4528,21268,17488,359,2295,50802.17055
-72.40061387,-36.39591569,Ninhue,Pueblo,5282.801528,946423.2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.59693775,-41.62363957,Maullin,Pueblo,7501.273865,1529896.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.65324836,-42.37837506,Dalcahue,Pueblo,6131.939987,1158034.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.08258613,-41.32606808,Nueva Braunau,Pueblo,3036.613413,295029.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.70831856,-42.91905656,Chaiten,Pueblo,5738.324936,1291327.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.8670553,-43.18528479,Futaleufu,Pueblo,3040.177025,537181.5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.00862456,-40.41176412,San Pablo,Pueblo,6507.584285,1584274.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.16077977,-40.95041094,Corte Alto,Pueblo,4647.059313,679115.5692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.47895401,-40.32213883,Lago Ranco,Pueblo,5751.528649,944385.6946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.87006487,-40.0708839,Paillaco,Ciudad,7442.3498,2395111.506,Paillaco,19237,Paillaco,9973,1459,1405,54,1171,131,,113498.3,457.07112,12900.3322,323.123889,203,172,1021,2032173.33,1916,212206.1255,507.8568,523.2464,1031.1032,5868,156656,25441,294319,146,274,58465.0904,128.9998593,74.0008916,62.6779934,1.9564029,57.7821769,744.4719,37353,12714,621,1133,27051.31592
-72.91353572,-41.39902933,Alerce,Pueblo,5771.534575,1521616.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.47306696,-42.88969837,Queilen,Pueblo,5364.5789,963246.1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.13336522,-41.77584059,Calbuco,Pueblo,8316.403168,1499913.496,Calbuco,31070,Calbuco,12165,1150,1109,41,915,117,,15535,1270.26588,18262.946,242.4090721,344,316,967,3703294.72,3238,413770.0177,695.968,742.573,1438.541,17257,94841,14353,337008,203,465,103525.24,176.9998867,167.00125,103.487956,7.664969,146.610009,2460.744,42877,13649,94,774,
-71.64824897,-33.31053073,El Yeco,Pueblo,2566.645056,200585.0964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.69777668,-33.19345903,Quintay,Pueblo,2375.483214,196061.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.27589815,-32.56566007,Catapilco,Pueblo,2405.639982,290212.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9352415,-32.25233048,Petorca,Pueblo,4027.066586,303953.7424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.71663224,-32.62688694,Putaendo,Ciudad,4589.534969,623566.8508,Putaendo,14649,Putaendo,7214,1809,1786,23,1561,133,,21973.5,372.0377232,10720.1382,230.7639391,263,32,871,958404.2,1910,127284.278,459.9786,524.4342,984.4128,5664,145411,11393,50704,126,206,53584.5771,141.999935,120.9992751,77.5942881,3.8321784,89.0878935,95.2185,,,,,13555.26696
-70.58206186,-32.80035035,San Esteban,Pueblo,4450.395559,399249.4946,San Esteban,14400,Los Andes,63150,2420,2376,44,2070,162,,5760,215.437536,9233.28,276.912,133,42,897,5543820.12,4767,300987.6574,531.36,476.64,1008,5737,134297,7485,233998,92,255,50059.296,87.99984,45,65.39904,,40.75488,119.52,,,,,23424.77507
-71.21394602,-32.68849728,El Melon,Ciudad,5770.970234,911865.7781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.00429082,-39.57019054,Conaripe,Pueblo,6376.911435,968873.0274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
